,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat,MAP
b,1.0,0.0,0.0,1.0,1.0,,,
p_error,0.05000000819563866,7.450580596923828e-09,1.4901161193847657e-09,0.05000000074505806,0.05000000074505806,1.0007506866324938,0.9997499687421851,
v__0_0,2.1683230833743832e-05,2.1360561620307454e-06,3.952348645144167e-08,1.7533346750919244e-05,2.5914314930384688e-05,2234.456065638498,0.9998626261223893,2.2e-05
gamma__0_0,0.0,0.0,0.0,0.0,0.0,,,
s__0_0,0.006267533203568596,0.0005088242302809095,1.1345036250423394e-05,0.005251555303718575,0.007236829248246488,1859.8933050798719,0.99989529892903,0.006332
tau__0_0,0.32215692750374914,0.1458711064650917,0.0029319007798144013,0.07557445475218155,0.5899361641820668,2026.2588315016803,0.9997501211981032,0.26
t0__0_0,0.0,0.0,0.0,0.0,0.0,,,
