,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat,MAP
b,1.0,0.0,0.0,1.0,1.0,,,
p_error,0.05000000447034836,3.725290298461914e-09,7.450580596923829e-10,0.05000000074505806,0.05000000074505806,1.0001503703406758,0.9999499987499374,
v__0_0,8.896074964763145e-05,4.557224946518371e-06,1.4639444591404657e-07,7.946960437187855e-05,9.763914586273453e-05,949.1267853003573,1.0018009856959247,9.1e-05
gamma__0_0,0.0,0.0,0.0,0.0,0.0,,,
s__0_0,0.0057823191463686014,0.0009193399363609129,2.6169879359476308e-05,0.004348959541751124,0.007570183444132308,1128.883484503299,1.0002731536773934,0.005232
tau__0_0,0.0766603467280453,0.03864563050172692,0.0008284388110559277,0.003974837998222125,0.14983285550065462,2018.8170177381958,1.0010026319290528,0.07
t0__0_0,0.0,0.0,0.0,0.0,0.0,,,
