,WAIC,pWAIC,dWAIC,weight,SE,dSE,var_warn
additive,1696.42,3.81,0.0,1.0,25.14,0.0,0
GLAM,1701.6,4.07,5.18,0.0,25.53,2.09,0
nobias,1708.15,2.93,11.73,0.0,26.36,6.19,0
