,WAIC,pWAIC,dWAIC,weight,SE,dSE,var_warn
additive,21507.76,4.4,0.0,0.98,107.21,0.0,0
GLAM,21560.1,4.7,52.34,0.0,106.08,12.83,0
nobias,21745.48,3.4,237.72,0.02,106.9,31.64,0
