,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat,MAP
b,1.0,0.0,0.0,1.0,1.0,,,
p_error,0.05000000447034836,3.725290298461914e-09,7.450580596923829e-10,0.05000000074505806,0.05000000074505806,1.0000303698697386,0.9999899999499995,
v__0_0,7.553036113761283e-05,5.526035449018679e-07,1.2583164768912091e-08,7.441265041600567e-05,7.658294405771421e-05,1625.389017108598,1.0001148746280966,7.6e-05
gamma__0_0,0.050571792324078206,0.015402871888578447,0.000209682188492324,0.020447987625553665,0.0808050179524038,5420.509336238181,1.0005872328390095,0.05
s__0_0,0.012996621369595666,7.219263240758293e-05,1.3174418306803284e-06,0.012855148032994597,0.013141509567496174,2805.121087318234,1.0000382833555481,0.012989
tau__0_0,0.5567906348808738,0.014117913724096081,0.00031806236299279563,0.528076357945631,0.5827546903935733,1743.0958930342917,1.0001755506239371,0.56
t0__0_0,0.0,0.0,0.0,0.0,0.0,,,
