,b,p_error,v__0_0,gamma__0_0,s__0_0,tau__0_0,t0__0_0
0,1.0,0.05,6.422640309426422e-05,1.0,0.008994560444971905,0.6014454219190362,0.0
1,1.0,0.05,7.072807205314247e-05,1.0,0.00921913814994413,0.5008648877435087,0.0
2,1.0,0.05,7.231280404866895e-05,1.0,0.010245727044572002,0.3416348661248785,0.0
3,1.0,0.05,6.947995514875943e-05,1.0,0.010616746422395193,0.29491025152372685,0.0
4,1.0,0.05,6.469400145071252e-05,1.0,0.009690494572465062,0.8705113544713032,0.0
5,1.0,0.05,7.113057686291409e-05,1.0,0.009660968532923616,0.5753147191826916,0.0
6,1.0,0.05,6.623607510703505e-05,1.0,0.009991125361833567,0.754144800237585,0.0
7,1.0,0.05,6.877591627446324e-05,1.0,0.008896872309856528,0.6118109371149031,0.0
8,1.0,0.05,6.47543096289168e-05,1.0,0.008552919658396739,0.5559075792007097,0.0
9,1.0,0.05,6.47543096289168e-05,1.0,0.008552919658396739,0.5559075792007097,0.0
10,1.0,0.05,6.52190883303388e-05,1.0,0.008932047560596242,0.7472432255809746,0.0
11,1.0,0.05,6.442533792235963e-05,1.0,0.009007856447597076,0.7006065270256292,0.0
12,1.0,0.05,6.933068027878619e-05,1.0,0.009406459288422904,0.3577495051083049,0.0
13,1.0,0.05,6.967021181158218e-05,1.0,0.009083874753132807,0.5944678824875853,0.0
14,1.0,0.05,5.931279872053868e-05,1.0,0.01057062534026848,0.8720296950584995,0.0
15,1.0,0.05,6.741034325743228e-05,1.0,0.009640863905904672,0.5591874375967029,0.0
16,1.0,0.05,6.315641442618109e-05,1.0,0.010269985910882455,0.6346899032147837,0.0
17,1.0,0.05,6.526834348411612e-05,1.0,0.009511671815285082,0.7963598912185998,0.0
18,1.0,0.05,6.904807699318434e-05,1.0,0.008410986190329811,0.3987234598218179,0.0
19,1.0,0.05,6.556588137285727e-05,1.0,0.008384321350545775,0.8070939397267639,0.0
20,1.0,0.05,7.01571442344796e-05,1.0,0.010858786068745824,0.4483937979173202,0.0
21,1.0,0.05,6.639770828006865e-05,1.0,0.010106248712171298,0.45016473604197255,0.0
22,1.0,0.05,7.105945642936189e-05,1.0,0.009058003611044424,0.406559638940729,0.0
23,1.0,0.05,5.9358240841251175e-05,1.0,0.010339252163783867,0.7425359592416467,0.0
24,1.0,0.05,7.25950597835028e-05,1.0,0.008649522380363274,0.39552120683637565,0.0
25,1.0,0.05,6.842299910443516e-05,1.0,0.009468575625039836,0.494523796826687,0.0
26,1.0,0.05,6.509040988106545e-05,1.0,0.00846932405469615,0.5987681466876733,0.0
27,1.0,0.05,7.224556206492508e-05,1.0,0.008231434951435251,0.45809319031661827,0.0
28,1.0,0.05,6.958602439865395e-05,1.0,0.009681091313213874,0.5534235442039249,0.0
29,1.0,0.05,5.87323136827022e-05,1.0,0.009562423181792606,0.6504400195386908,0.0
30,1.0,0.05,6.84469548512153e-05,1.0,0.009294694209337496,0.36945427552210053,0.0
31,1.0,0.05,5.885716058529408e-05,1.0,0.009387538746402526,0.6975353065093776,0.0
32,1.0,0.05,6.0947899996166674e-05,1.0,0.011555902406610398,0.8624522585642864,0.0
33,1.0,0.05,6.390436199924494e-05,1.0,0.0086340986040043,0.5844462794357659,0.0
34,1.0,0.05,6.412738171491425e-05,1.0,0.009660295538645718,0.509223634919239,0.0
35,1.0,0.05,6.171869105719643e-05,1.0,0.01119723354915432,0.6851137998663079,0.0
36,1.0,0.05,6.681058702987444e-05,1.0,0.010801306785164827,0.5623716902018054,0.0
37,1.0,0.05,6.68950952843891e-05,1.0,0.009951200371823265,0.6250714051522035,0.0
38,1.0,0.05,6.943332631538404e-05,1.0,0.008792724292257402,0.5887829393000474,0.0
39,1.0,0.05,6.088127108496093e-05,1.0,0.009889441500820524,0.9068646211682397,0.0
40,1.0,0.05,6.555837742710615e-05,1.0,0.009690924162949754,0.6792928797063682,0.0
41,1.0,0.05,7.195415458189589e-05,1.0,0.009176664818529025,0.4946423511256615,0.0
42,1.0,0.05,6.813920182044147e-05,1.0,0.009658769330756918,0.5700369608234632,0.0
