,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat,MAP,generating
b,1.0,0.0,0.0,1.0,1.0,,,,
p_error,0.05000000447034836,3.725290298461914e-09,7.450580596923829e-10,0.05000000074505806,0.05000000074505806,1.0001503703406758,0.9999499987499374,,
v__0_0,0.0001847578570968305,6.991694347903423e-06,3.1563328708908234e-07,0.00017096698555551867,0.00019786068708620567,477.76393468133944,1.0000544628440782,0.000186,0.000171
gamma__0_0,0.05948891103825897,0.25718986238435376,0.003664999897139541,-0.4993983961020536,0.4793375858629716,3946.2263586241515,0.9999508641804528,0.13,-0.01
s__0_0,0.0076596294795697,0.0007570839627614362,2.7274729737878262e-05,0.006554902601935192,0.00920620794936688,676.2898060993706,1.0001434345457436,0.007141,0.008154
tau__0_0,0.16558270628451538,0.03805356437028931,0.001501612876455948,0.09958318320327135,0.2448168378978503,638.0160232347403,0.9999528430361545,0.15,0.24
t0__0_0,0.0,0.0,0.0,0.0,0.0,,,,
