,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat,MAP,generating
b,1.0,0.0,0.0,1.0,1.0,,,,
p_error,0.05000000819563866,7.450580596923828e-09,1.4901161193847657e-09,0.05000000074505806,0.05000000074505806,1.0007506866324938,0.9997499687421851,,
v__0_0,9.933028345973543e-05,4.773878009161013e-06,1.1510773782576611e-07,8.979230362823786e-05,0.00010843067674319343,1772.3263459809943,1.0001435674384302,0.0001,9.4e-05
gamma__0_0,-0.5761260980533325,0.21696849739543922,0.005502064319350732,-1.0358106639955267,-0.22944642609899368,1568.658861635633,1.0019174860956408,-0.47,-0.42
s__0_0,0.007647502243899704,0.0006129190304298964,1.354280627286882e-05,0.006503078569299836,0.00885617968153631,2340.1487036368917,1.000019597591421,0.007529,0.008089
tau__0_0,0.19305906380829826,0.05023065134936667,0.0011550992127734928,0.10689183339266871,0.28999605867205397,1822.2229659683546,1.0021955794524524,0.18,0.27
t0__0_0,0.0,0.0,0.0,0.0,0.0,,,,
