,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat,MAP,generating
b,1.0,0.0,0.0,1.0,1.0,,,,
p_error,0.05000000819563866,7.450580596923828e-09,1.4901161193847657e-09,0.05000000074505806,0.05000000074505806,1.0007506866324938,0.9997499687421851,,
v__0_0,7.198829939449474e-05,3.7248318415005076e-06,8.063155082862454e-08,6.44758511445947e-05,7.902855134552749e-05,1721.605928185533,1.0001432555328997,7.3e-05,7.099999999999999e-05
gamma__0_0,-0.2376158740689015,0.13508245975833647,0.0030325931970687195,-0.49540207063786745,0.02936216084210308,1804.3849371984236,1.0000797638701957,-0.3,0.01
s__0_0,0.007504837797068154,0.000562990392062068,1.1487790773044753e-05,0.006412739438785024,0.008569435306036004,2061.851835357872,1.0000721377653248,0.007155,0.007959
tau__0_0,1.1058235361184188,0.26643638778035084,0.005543014558552705,0.6415931314171714,1.6292813773631363,1642.9221361560117,0.9997511959955601,0.99,0.94
t0__0_0,0.0,0.0,0.0,0.0,0.0,,,,
