,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat,MAP,generating
b,1.0,0.0,0.0,1.0,1.0,,,,
p_error,0.05000000447034836,3.725290298461914e-09,7.450580596923829e-10,0.05000000074505806,0.05000000074505806,1.0001503703406758,0.9999499987499374,,
v__0_0,1.8540803741205354e-05,1.2726438476019785e-06,5.328267611040142e-08,1.6228623478188868e-05,2.12160978122936e-05,527.7215296859957,0.9999500174502167,1.8e-05,1.9e-05
gamma__0_0,-0.41723407303376364,0.06297330051726477,0.002013446739347346,-0.5447756084327153,-0.2886784175046202,990.4472709619032,0.9999737721085951,-0.4,-0.34
s__0_0,0.00604795456078364,0.0003308186221111507,1.034321969282931e-05,0.005396940424353063,0.006664407633798408,887.5569870674191,0.999997947211124,0.006122,0.0059229999999999994
tau__0_0,1.8895463490751065,0.7571740563642164,0.02682379892227233,0.777875132227477,3.5622578229947806,718.8170294611866,0.999958341814704,1.43,1.29
t0__0_0,0.0,0.0,0.0,0.0,0.0,,,,
