,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat,MAP,generating
b,1.0,0.0,0.0,1.0,1.0,,,,
p_error,0.05000000447034836,3.725290298461914e-09,7.450580596923829e-10,0.05000000074505806,0.05000000074505806,1.0001503703406758,0.9999499987499374,,
v__0_0,0.00014291212494169222,3.2010519469394355e-06,8.851908646955275e-08,0.00013690330081751043,0.00014939909712299157,1263.584934869573,0.9999656662495806,0.000143,0.00014099999999999998
gamma__0_0,0.23731657821170474,0.32225996991461703,0.00593865071920688,-0.3198276962204787,0.9162044200339281,2618.5728420464807,1.0000007487003293,0.16,0.16
s__0_0,0.00607950547222196,0.0002935153698771656,7.962367543645405e-06,0.005487625216939698,0.006576683950374546,1335.1543545120546,1.0006534872909705,0.006075,0.00606
tau__0_0,0.11539459784337,0.035292229025713676,0.0007582930709251609,0.04622683189890884,0.18451982434585112,2042.7407372331247,1.0004812599509445,0.11,0.12
t0__0_0,0.0,0.0,0.0,0.0,0.0,,,,
