,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat,MAP,generating
b,1.0,0.0,0.0,1.0,1.0,,,,
p_error,0.05000000819563866,7.450580596923828e-09,1.4901161193847657e-09,0.05000000074505806,0.05000000074505806,1.0007506866324938,0.9997499687421851,,
v__0_0,7.285893670104784e-05,6.848834388211053e-06,2.0221319182671315e-07,5.9486794420279024e-05,8.586696464378179e-05,1134.6547700164535,0.9998495202690704,7.3e-05,7.8e-05
gamma__0_0,-0.3722077114235686,0.13679930644605268,0.003849732872694358,-0.6362168917496298,-0.10795877644987151,1032.0288509031434,1.0000051577517661,-0.38,-0.25
s__0_0,0.010879031858524848,0.0008503318831428178,2.2420588162696314e-05,0.00931580883390414,0.01266492829217183,1432.943950519807,0.9997528586812788,0.010637,0.011398
tau__0_0,1.818713711706485,0.9952849123826253,0.03117770629971997,0.49708547243974505,4.0668128071443395,929.253817048602,0.9998221689326906,0.94,1.06
t0__0_0,0.0,0.0,0.0,0.0,0.0,,,,
