,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat,MAP,generating
b,1.0,0.0,0.0,1.0,1.0,,,,
p_error,0.05000000447034836,3.725290298461914e-09,7.450580596923829e-10,0.05000000074505806,0.05000000074505806,1.0001503703406758,0.9999499987499374,,
v__0_0,4.10732839144777e-05,3.8717966783063345e-06,1.7656812193462305e-07,3.387106934572097e-05,4.8844800181060526e-05,409.6467811307062,1.0025161271099572,4.1e-05,3.6e-05
gamma__0_0,-0.3923023041701198,0.17593476729603563,0.006671044596144882,-0.7873004052064481,-0.09994135188115116,594.0023378486578,0.9999538561893331,-0.32,-0.46
s__0_0,0.008424754126792196,0.0005242391275722698,1.652063348326318e-05,0.007400669226762798,0.009435921815486135,966.2203568324705,1.0044331536334912,0.008566,0.008493
tau__0_0,1.0182522312636308,0.2552737152121337,0.007603964710321336,0.5925798877520504,1.5240843094638752,1028.4593150724954,1.0019670611417466,0.92,0.97
t0__0_0,0.0,0.0,0.0,0.0,0.0,,,,
