,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat,MAP,generating
b,1.0,0.0,0.0,1.0,1.0,,,,
p_error,0.05000000819563866,7.450580596923828e-09,1.4901161193847657e-09,0.05000000074505806,0.05000000074505806,1.0007506866324938,0.9997499687421851,,
v__0_0,5.760484395272794e-05,1.433801624416841e-06,3.0307660655443524e-08,5.4848753985975015e-05,6.0475954170221126e-05,2301.0802646672114,0.9999399000489642,5.8e-05,5.6999999999999996e-05
gamma__0_0,0.006083485080392998,0.045453171773036025,0.0008510861909658855,-0.07919707763186423,0.09797319674786742,3242.2613219817654,1.000946205551275,0.02,0.02
s__0_0,0.011381617569387081,0.00020970479485147862,3.7442426581533172e-06,0.01095307911511141,0.011784075266772946,2850.9502387768,0.9998260220063818,0.011511,0.011811
tau__0_0,0.6589164963794307,0.07186050244462822,0.001439050319827728,0.5215672243107934,0.8043792128198661,2496.0784761139867,1.0003464133592397,0.65,0.68
t0__0_0,0.0,0.0,0.0,0.0,0.0,,,,
