,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat,MAP,generating
b,1.0,0.0,0.0,1.0,1.0,,,,
p_error,0.05000000819563866,7.450580596923828e-09,1.4901161193847657e-09,0.05000000074505806,0.05000000074505806,1.0007506866324938,0.9997499687421851,,
v__0_0,0.00010004415211843644,1.7998296276645561e-06,3.5571121352378e-08,9.681208529551613e-05,0.00010392104615394623,2591.444099898484,0.9997592940195138,0.0001,0.000103
gamma__0_0,0.43969701265522426,0.05686873483724665,0.0009830187256471639,0.3262366728033719,0.5470242526562821,3186.10224639553,0.9998033856755485,0.45,0.37
s__0_0,0.010170190414080094,0.00020770581941054737,3.91235207971276e-06,0.009751884513611038,0.010547013709637206,2682.051430800085,0.9998751088233214,0.009999,0.010251
tau__0_0,0.32812883370766044,0.024008417712305868,0.0004876662047328636,0.2812599733088563,0.37326211588175373,2358.113086648845,0.9997552054475468,0.32,0.31
t0__0_0,0.0,0.0,0.0,0.0,0.0,,,,
