,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat,MAP,generating
b,1.0,0.0,0.0,1.0,1.0,,,,
p_error,0.05000000819563866,7.450580596923828e-09,1.4901161193847657e-09,0.05000000074505806,0.05000000074505806,1.0007506866324938,0.9997499687421851,,
v__0_0,4.52922706070026e-05,2.9781614685500316e-06,6.476284629099119e-08,3.921814604065328e-05,5.071477083115974e-05,1935.3498651357938,1.0006405643085432,4.5e-05,4.9e-05
gamma__0_0,-0.12391162275360147,0.10767862034856963,0.0022584128718018733,-0.3174896399527718,0.09062599004109373,2256.1521066713763,1.0009041011811841,-0.15,0.07
s__0_0,0.006746523416913183,0.0005457940097921641,1.2565043906464148e-05,0.005725224381652901,0.007881313960185944,2229.4300233232943,1.0008018764193933,0.00639,0.007445
tau__0_0,0.3940642721679573,0.08867305655881699,0.002083431262035657,0.22892879717169104,0.5570306545853624,1846.9142538039598,1.0001964450468515,0.36,0.46
t0__0_0,0.0,0.0,0.0,0.0,0.0,,,,
