,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat,MAP,generating
b,1.0,0.0,0.0,1.0,1.0,,,,
p_error,0.05000000819563866,7.450580596923828e-09,1.4901161193847657e-09,0.05000000074505806,0.05000000074505806,1.0007506866324938,0.9997499687421851,,
v__0_0,0.000139001171222606,2.257392494233959e-06,4.092292276194849e-08,0.00013451374635164092,0.0001432925264887473,2500.1263277215435,0.9997573658350164,0.000139,0.00014
gamma__0_0,-0.02028893319246863,0.04944483590746122,0.000874760006676141,-0.1165974652540207,0.07488652217696945,3294.6540568820146,0.9997616946615874,-0.01,0.01
s__0_0,0.011475914772764302,0.0002415070806638065,4.528030651951205e-06,0.010991737802412459,0.011934790301680712,2907.9705133751086,1.001031984883725,0.011381,0.011579
tau__0_0,0.20159187442148602,0.013784678757495233,0.00023351016558226324,0.17548141586371568,0.22870716328390886,2743.941434302918,1.0001626227553275,0.2,0.2
t0__0_0,0.0,0.0,0.0,0.0,0.0,,,,
