,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat,MAP,generating
b,1.0,0.0,0.0,1.0,1.0,,,,
p_error,0.05000000447034836,3.725290298461914e-09,7.450580596923829e-10,0.05000000074505806,0.05000000074505806,1.0001503703406758,0.9999499987499374,,
v__0_0,2.7369263519230585e-05,1.4432517171928543e-06,5.3847243728360713e-08,2.4560354825438212e-05,3.026509701735898e-05,576.3728663058678,0.9999504305757928,2.7e-05,2.7000000000000002e-05
gamma__0_0,-0.04403322407082525,0.09233707947765861,0.00211398022669439,-0.21863921482137272,0.13755184442520374,2115.4621409774613,1.0007063483257361,-0.05,-0.13
s__0_0,0.005301443864708408,0.0003445720556779323,1.1203533831575074e-05,0.004558028899193328,0.005941533009827869,777.9543586846487,1.0000450209948617,0.00528,0.005017
tau__0_0,1.6518933143545047,0.3334130640912378,0.010404291351047059,1.084004571694431,2.341335040602016,802.0542128697444,1.000063327511784,1.57,1.63
t0__0_0,0.0,0.0,0.0,0.0,0.0,,,,
