,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat,MAP,generating
b,1.0,0.0,0.0,1.0,1.0,,,,
p_error,0.05000000819563866,7.450580596923828e-09,1.4901161193847657e-09,0.05000000074505806,0.05000000074505806,1.0007506866324938,0.9997499687421851,,
v__0_0,0.000130173876530523,2.3337906370384792e-06,4.3709533092408554e-08,0.00012544021453142655,0.00013448353289512117,2372.530745207751,1.0003828313846312,0.000131,0.00013000000000000002
gamma__0_0,0.03178661809966746,0.048064840472451256,0.0008903556436960336,-0.06641668222167141,0.11990554126809627,3054.518043486391,0.9997662283985999,0.04,0.1
s__0_0,0.010549674380192421,0.00024600137736709805,4.010796859570452e-06,0.010078044343398138,0.01103578120642994,3052.7164769182687,0.9998791508750805,0.010583,0.011023999999999999
tau__0_0,0.30052777335749026,0.022058971482566792,0.0004128431142797504,0.2594348743613762,0.34417316515415686,2500.0241622577723,1.0004354485853355,0.29,0.29
t0__0_0,0.0,0.0,0.0,0.0,0.0,,,,
