,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat,MAP,generating
b,1.0,0.0,0.0,1.0,1.0,,,,
p_error,0.05000000819563866,7.450580596923828e-09,1.4901161193847657e-09,0.05000000074505806,0.05000000074505806,1.0007506866324938,0.9997499687421851,,
v__0_0,9.541226313879066e-05,6.397618739215434e-06,1.4125521736630291e-07,8.303995964469047e-05,0.00010772959333785286,1845.5054134735578,1.0000789926824727,9.6e-05,9.499999999999999e-05
gamma__0_0,0.31725306212649645,0.16586349831689506,0.003813189610361861,-0.01536619479524326,0.6243669798023088,2157.6277900199093,0.9997615571806135,0.28,-0.13
s__0_0,0.009326589759265855,0.000783541109721962,1.5506228842233822e-05,0.0077455463135412475,0.010761943859297194,1971.9201802804248,0.9997530152048406,0.009256,0.009212999999999999
tau__0_0,0.23970677733476037,0.0685122738640197,0.0016893696574149092,0.12182346926560794,0.36950759366484126,1780.711135283552,0.9998587959536671,0.2,0.22
t0__0_0,0.0,0.0,0.0,0.0,0.0,,,,
