,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat,MAP,generating
b,1.0,0.0,0.0,1.0,1.0,,,,
p_error,0.05000000819563866,7.450580596923828e-09,1.4901161193847657e-09,0.05000000074505806,0.05000000074505806,1.0007506866324938,0.9997499687421851,,
v__0_0,5.5234984543613235e-05,1.2546115078830214e-06,3.0091156013128294e-08,5.2777626538814895e-05,5.764677952437708e-05,2010.5176227477089,0.9998190874660513,5.5e-05,5.6999999999999996e-05
gamma__0_0,0.0593809787857911,0.04454832836629749,0.0006793508439767506,-0.030646565347488774,0.1444144207017395,4370.880590876074,0.9998076843289229,0.06,0.01
s__0_0,0.01255237093578501,0.0002297368086459881,3.820214189316934e-06,0.012123066831154033,0.013012310342028,3574.1164973265672,0.9997989925869468,0.012456,0.01265
tau__0_0,1.1702528975537503,0.1596503858412047,0.0037328817998891284,0.8617942378902883,1.4734819165841295,2355.7151263621386,0.9997502783368674,1.13,0.93
t0__0_0,0.0,0.0,0.0,0.0,0.0,,,,
