,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat,MAP,generating
b,1.0,0.0,0.0,1.0,1.0,,,,
p_error,0.05000000447034836,3.725290298461914e-09,7.450580596923829e-10,0.05000000074505806,0.05000000074505806,1.0001503703406758,0.9999499987499374,,
v__0_0,2.156593568700099e-05,1.268590980365112e-06,6.955714392910351e-08,1.901026812292362e-05,2.3940221263663114e-05,174.79783270204558,1.0153861345002002,2.1e-05,1.9e-05
gamma__0_0,-0.3483103668431424,0.28671103258331476,0.013301303114468564,-0.9121203995736042,0.12000976505095551,202.17957901515692,1.0101841068586868,-0.11,-0.36
s__0_0,0.003997584057099593,0.00026373014205725447,9.367521952162232e-06,0.0034800046474920275,0.004502582688655902,742.5553456153021,0.9999580304793415,0.003929,0.004263
tau__0_0,0.3234862339367563,0.05920111337344392,0.002185134530943086,0.21878540793014578,0.44036310434485304,715.5911773820098,1.0019037030333933,0.3,0.4
t0__0_0,0.0,0.0,0.0,0.0,0.0,,,,
