,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat,MAP,generating
b,1.0,0.0,0.0,1.0,1.0,,,,
p_error,0.05000000819563866,7.450580596923828e-09,1.4901161193847657e-09,0.05000000074505806,0.05000000074505806,1.0007506866324938,0.9997499687421851,,
v__0_0,4.5031643818315666e-05,2.491223613041641e-06,5.651516712291788e-08,4.020766969859957e-05,4.988495397549348e-05,2001.8567912492265,0.9998905631776611,4.5e-05,4.3e-05
gamma__0_0,-0.45214271109388654,0.07557459099201963,0.0015424742964830556,-0.5819884683213115,-0.29022415809198954,2220.895130724224,1.0000472093362762,-0.49,-0.26
s__0_0,0.006979444099656873,0.0004892014754212262,9.472476899929867e-06,0.006029384605506913,0.007923742459337586,2153.048978924841,1.000535154742483,0.006685,0.007155
tau__0_0,1.740994361316448,0.4537917244871698,0.010634866165801834,0.9657646760152718,2.6106603855363417,1949.1192440843465,0.9999305734934942,1.6,1.39
t0__0_0,0.0,0.0,0.0,0.0,0.0,,,,
