,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat,MAP,generating
b,1.0,0.0,0.0,1.0,1.0,,,,
p_error,0.05000000819563866,7.450580596923828e-09,1.4901161193847657e-09,0.05000000074505806,0.05000000074505806,1.0007506866324938,0.9997499687421851,,
v__0_0,6.132365020188591e-05,1.6391524424422907e-06,3.0080444775154874e-08,5.8239672534338044e-05,6.458753029087913e-05,2750.6233487701215,1.0000923806638509,6.2e-05,6.1e-05
gamma__0_0,0.07977026883657541,0.05322879335758062,0.001016590846851133,-0.024709928461815522,0.18532363090277393,3295.3325923176535,0.9998709884213148,0.06,0.06
s__0_0,0.014634415485626513,0.0002538337171349675,3.973343745142064e-06,0.014174324247946443,0.01516585041296342,2814.006095195606,1.0000871086113474,0.014712,0.014355000000000001
tau__0_0,0.8759196237096234,0.11296841735404806,0.002142855083035576,0.6701267712712848,1.1004087176437096,2549.723659280903,0.9999349245203691,0.82,0.79
t0__0_0,0.0,0.0,0.0,0.0,0.0,,,,
