,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat,MAP,generating
b,1.0,0.0,0.0,1.0,1.0,,,,
p_error,0.05000000819563866,7.450580596923828e-09,1.4901161193847657e-09,0.05000000074505806,0.05000000074505806,1.0007506866324938,0.9997499687421851,,
v__0_0,8.543323540342879e-05,4.194435988212137e-06,1.8737656856416888e-07,7.764533632303887e-05,9.370368853581837e-05,375.5420347460757,1.0006645593788221,8.5e-05,8.9e-05
gamma__0_0,-0.1329460517390466,0.10296025256368126,0.003043374214513001,-0.33675829040198835,0.06897005701803494,1009.6445337576037,1.0000316445951165,-0.12,-0.12
s__0_0,0.0063629791970834315,0.0005798681163640975,2.7946632568059812e-05,0.005143767214119041,0.007357781719149876,306.2478158321591,0.999930655649786,0.006133,0.0063159999999999996
tau__0_0,0.5233271726315663,0.11683615280543623,0.004621035395508841,0.31727737653660243,0.7473833503768703,468.90221690318174,1.000115299580384,0.48,0.41
t0__0_0,0.0,0.0,0.0,0.0,0.0,,,,
