,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat,MAP,generating
b,1.0,0.0,0.0,1.0,1.0,,,,
p_error,0.05000000819563866,7.450580596923828e-09,1.4901161193847657e-09,0.05000000074505806,0.05000000074505806,1.0007506866324938,0.9997499687421851,,
v__0_0,2.995787770628682e-05,1.9522356246747996e-06,3.5751648296773824e-08,2.6139183507917532e-05,3.3758530253284346e-05,2620.1387714656375,1.0003683914002108,3e-05,2.9999999999999997e-05
gamma__0_0,0.4110635619903358,0.13839958611833023,0.0053486779893556265,0.1742598477061854,0.7116717693184054,525.1410535882163,1.0011687609658197,0.35,0.38
s__0_0,0.008268593433203067,0.0004920620884809588,9.541288212876896e-06,0.007333761516055727,0.009251612586046783,2696.657367308185,0.9999590788954847,0.008197,0.009337999999999999
tau__0_0,3.663098328661624,0.9094846317519987,0.02498193943812988,2.0055946261931665,4.999455286964903,1130.2920778300129,0.9997969688906854,4.15,4.82
t0__0_0,0.0,0.0,0.0,0.0,0.0,,,,
