,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat,MAP,generating
b,1.0,0.0,0.0,1.0,1.0,,,,
p_error,0.05000000447034836,3.725290298461914e-09,7.450580596923829e-10,0.05000000074505806,0.05000000074505806,1.0001503703406758,0.9999499987499374,,
v__0_0,3.1409441450549113e-05,1.8034326895145554e-06,7.372280218289574e-08,2.791019555921148e-05,3.4922726604319134e-05,580.8414469962426,1.0003405336049147,3.1e-05,2.8000000000000003e-05
gamma__0_0,-0.3156445186092476,0.11307843061004058,0.0035288466619190725,-0.5796741157160703,-0.11808119602854283,974.2925398274566,0.9999500394513798,-0.32,-0.27
s__0_0,0.005902218389624665,0.00035443779309135055,1.2279919996378865e-05,0.005176128976382007,0.006563976879105067,747.6108483726834,0.999964295611484,0.005813,0.005946
tau__0_0,0.9375506404434382,0.16869224329943236,0.005105892642232107,0.6504099100498246,1.2961909157137899,995.9339987416411,1.0018777331601938,0.83,1.05
t0__0_0,0.0,0.0,0.0,0.0,0.0,,,,
