,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat,MAP,generating
b,1.0,0.0,0.0,1.0,1.0,,,,
p_error,0.05000000447034836,3.725290298461914e-09,7.450580596923829e-10,0.05000000074505806,0.05000000074505806,1.0001503703406758,0.9999499987499374,,
v__0_0,3.159340708345306e-05,1.3787121803846018e-06,5.199468736086927e-08,2.886622671758255e-05,3.4135851622780546e-05,541.7584900497668,1.0035950756778909,3.2e-05,3.1e-05
gamma__0_0,-0.2310509715976516,0.05399259529483105,0.0015594938050060517,-0.3340413460202445,-0.1248389597497237,1217.4928480112396,1.0002111332319907,-0.24,-0.15
s__0_0,0.00590848326320516,0.0003509654070835806,9.21762378541958e-06,0.005254548487388613,0.006582857942770902,1347.4142783315397,1.0001743927162445,0.00613,0.006429000000000001
tau__0_0,3.738440173354433,0.6189285129611448,0.019207624068875127,2.7368139409412584,4.990843712371905,1016.3552930249849,1.000732746239354,3.63,3.42
t0__0_0,0.0,0.0,0.0,0.0,0.0,,,,
