,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat,MAP,generating
b,1.0,0.0,0.0,1.0,1.0,,,,
p_error,0.05000000819563866,7.450580596923828e-09,1.4901161193847657e-09,0.05000000074505806,0.05000000074505806,1.0007506866324938,0.9997499687421851,,
v__0_0,5.345410304812483e-05,3.184276439992153e-06,7.355417844488024e-08,4.723419806599309e-05,5.978207831780282e-05,2095.7233433358942,0.9998949747510767,5.5e-05,5.5e-05
gamma__0_0,0.7396934647555142,0.09126040515081486,0.0021256974372909155,0.5729482861975139,0.9291137180209574,1767.7578203992207,0.9997577382954851,0.68,0.75
s__0_0,0.008683456702505187,0.0006412401988929393,1.2614731523677e-05,0.007431118644378259,0.00995770367755776,2401.539671859511,0.9999947009427834,0.008577,0.008898999999999999
tau__0_0,1.3758418427127725,0.402175905119747,0.00995672181158013,0.7065221892031764,2.125131924125055,1551.978912830183,0.9998908810527686,1.29,0.77
t0__0_0,0.0,0.0,0.0,0.0,0.0,,,,
