,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat,MAP,generating
b,1.0,0.0,0.0,1.0,1.0,,,,
p_error,0.05000000819563866,7.450580596923828e-09,1.4901161193847657e-09,0.05000000074505806,0.05000000074505806,1.0007506866324938,0.9997499687421851,,
v__0_0,6.443181138996269e-05,3.7708369002461008e-06,8.649554841147226e-08,5.7149095837625804e-05,7.174931480341858e-05,1878.5993439407123,0.9997721295248784,6.5e-05,6.2e-05
gamma__0_0,0.4366185055684552,0.111718931090487,0.002705391201537261,0.22467522458906863,0.658683298193079,1630.831047605676,0.9998140711716041,0.39,0.37
s__0_0,0.007565854153862867,0.0005633763413450159,1.1183961849403698e-05,0.006577125792909209,0.008713341207265619,2295.7043007909087,1.0000503499806903,0.007802,0.007634999999999999
tau__0_0,1.101150876244935,0.2550041626531598,0.006592767542207899,0.6547892212868334,1.5924215582281227,1516.009698236539,0.9997537560595484,1.08,1.02
t0__0_0,0.0,0.0,0.0,0.0,0.0,,,,
