,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat,MAP
b,1.0,0.0,0.0,1.0,1.0,,,
p_error,0.05000000447034836,3.725290298461914e-09,7.450580596923829e-10,0.05000000074505806,0.05000000074505806,1.0001503703406758,0.9999499987499374,
v__0_0,2.78926566300156e-05,1.677574373766823e-06,5.857921444573447e-08,2.4604460459751007e-05,3.1010566754797244e-05,659.218937883615,1.0045662480315034,2.8e-05
gamma__0_0,1.0,0.0,0.0,1.0,1.0,,,
s__0_0,0.006380796348947679,0.000356810187773972,1.1985992872899297e-05,0.005717134485609575,0.007106662451489339,752.4983966574646,1.0009194842060738,0.006251
tau__0_0,0.26521395210772786,0.07578390696478247,0.0012885297341495496,0.11769816201038037,0.4126907605888344,3191.3799424816075,1.0002411678558187,0.25
t0__0_0,0.0,0.0,0.0,0.0,0.0,,,
