,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat,MAP
b,1.0,0.0,0.0,1.0,1.0,,,
p_error,0.05000000447034836,3.725290298461914e-09,7.450580596923829e-10,0.05000000074505806,0.05000000074505806,1.0001503703406758,0.9999499987499374,
v__0_0,2.091737917663227e-05,1.056699739863659e-06,2.9918103281315504e-08,1.8829228707154566e-05,2.28503292665398e-05,1017.5386615294615,1.001859165104131,2.1e-05
gamma__0_0,1.0,0.0,0.0,1.0,1.0,,,
s__0_0,0.004915090471195505,0.00028364318076438944,9.192774098955881e-06,0.004373410799593293,0.005476990187354426,752.2955081914878,1.0001841072939337,0.004963
tau__0_0,0.31558683474120525,0.05757116419439965,0.0013191032180770554,0.21082957946838998,0.4287150649826582,1610.9244121182167,1.0001680995128353,0.31
t0__0_0,0.0,0.0,0.0,0.0,0.0,,,
