,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat,MAP
b,1.0,0.0,0.0,1.0,1.0,,,
p_error,0.05000000819563866,7.450580596923828e-09,1.4901161193847657e-09,0.05000000074505806,0.05000000074505806,1.0007506866324938,0.9997499687421851,
v__0_0,9.2150462818522e-05,9.346667164031948e-06,1.9792259955546326e-07,7.497810009715242e-05,0.0001114558001879154,2215.705912899102,0.9998523181110344,9.2e-05
gamma__0_0,10.710338422376962,9.323354699619532,0.56500373414488,1.0039399039866908,24.303172622127775,210.33495116031037,1.0022759765603295,6.0
s__0_0,0.010092608391203958,0.0012044981688994372,2.5645798015623494e-05,0.007867903113975568,0.01256785623221576,2049.404639444175,0.9997504268709156,0.009909
tau__0_0,0.23367922530329072,0.10789232751371716,0.0034020581162805276,0.05175589450511779,0.45379324992147896,1011.9521705879794,1.0007046199521,0.2
t0__0_0,0.0,0.0,0.0,0.0,0.0,,,
