,b,p_error,v__0_0,gamma__0_0,s__0_0,tau__0_0,t0__0_0
0,1.0,0.05,4.0309572724616853e-05,0.10736660728032632,0.00936628259052059,1.2563344080442365,0.0
1,1.0,0.05,4.7635419898812586e-05,-0.16660056683095448,0.009813695157038681,0.9194806973461866,0.0
2,1.0,0.05,4.575422693691791e-05,0.19744642314352312,0.009431468184161535,0.9717672787790272,0.0
3,1.0,0.05,4.066245982628391e-05,-0.19600983652528647,0.01012781375540714,1.54746508080488,0.0
4,1.0,0.05,4.3382899610397785e-05,0.2057741470881851,0.010228316627481688,0.82783850029103,0.0
5,1.0,0.05,4.300946345268047e-05,0.22890308630496925,0.010138166114217357,1.1590235913216318,0.0
6,1.0,0.05,3.9245567406899556e-05,0.1966801441811068,0.010047310478626009,0.8402364297190744,0.0
7,1.0,0.05,4.0218698108807734e-05,0.11288097106225337,0.009713000282894924,1.3795374972664396,0.0
8,1.0,0.05,3.7013738534901135e-05,0.30351076609399286,0.010368691456835779,2.240739068853742,0.0
9,1.0,0.05,4.217208934938901e-05,0.47777428452797466,0.009724751721018346,0.6805132639653702,0.0
10,1.0,0.05,5.037081337732973e-05,-0.041953910019023155,0.008456319060907847,1.036425046626464,0.0
11,1.0,0.05,4.610763496758806e-05,0.18041750993921823,0.008767728850302131,1.0278304426490235,0.0
12,1.0,0.05,4.339269526019254e-05,0.0011134792671683158,0.010915325721028284,1.2682354622807033,0.0
13,1.0,0.05,4.4517843981889185e-05,0.0258218486115247,0.01018431238052279,1.1212083719496928,0.0
14,1.0,0.05,4.146752811646651e-05,0.059241728851898046,0.010090500853502486,1.0058380173660886,0.0
15,1.0,0.05,5.161196934542105e-05,0.07325489008019304,0.009217479858827015,0.9585745233428868,0.0
16,1.0,0.05,3.7478925024996945e-05,-0.09170863857071332,0.009613081360882816,0.8427173571765728,0.0
17,1.0,0.05,4.880038071791779e-05,-0.045528183946981216,0.009581821677300605,1.7158889595304019,0.0
18,1.0,0.05,4.471683730699286e-05,-0.004449574330335437,0.009003451092146158,0.5634765916594798,0.0
19,1.0,0.05,4.6002588639396935e-05,0.08875227505121863,0.0096946612521996,0.9963909892083178,0.0
20,1.0,0.05,4.151589975740292e-05,0.06100775470016018,0.010327912813252179,1.428954352699344,0.0
21,1.0,0.05,4.896773709715667e-05,0.026869223970805933,0.009103822463447608,0.9174716293065137,0.0
22,1.0,0.05,4.800094895080574e-05,0.06475048194102406,0.009228124412491304,1.1531783068954211,0.0
23,1.0,0.05,4.800094895080574e-05,0.06475048194102406,0.009228124412491304,1.1531783068954211,0.0
24,1.0,0.05,4.3049133126809185e-05,-0.1392066850493343,0.009217717601723824,0.8198800342094158,0.0
25,1.0,0.05,4.194513671004183e-05,0.22566776925521914,0.010005087430421195,1.3853847448071401,0.0
26,1.0,0.05,4.319051898219061e-05,0.13870269007710867,0.010039385873287404,1.0479552590726124,0.0
27,1.0,0.05,4.219821844641092e-05,0.19273655699659287,0.009126156295782367,1.2229333099419313,0.0
28,1.0,0.05,5.162624879927642e-05,-0.10827347697784973,0.009022604634341791,0.8881631022892729,0.0
29,1.0,0.05,4.222457131849117e-05,-0.017287521333031464,0.009275319901392798,1.0605880159643384,0.0
30,1.0,0.05,4.857030145855912e-05,0.05382983320186341,0.009215538461322685,1.09671707152543,0.0
31,1.0,0.05,4.02432937458819e-05,0.28588478751538204,0.009905803726979226,2.1501113568215136,0.0
32,1.0,0.05,3.647852856319111e-05,0.04163040346173297,0.010201452257655239,1.8357602472617969,0.0
33,1.0,0.05,4.2143194518211366e-05,-0.21409495634582143,0.010778659266245176,2.6729144719849423,0.0
34,1.0,0.05,3.671692970676241e-05,-0.13579176018839512,0.010582035152151349,2.0307693909614075,0.0
35,1.0,0.05,4.279695446366261e-05,0.0608134528407529,0.00960772403622646,0.8278874652025302,0.0
36,1.0,0.05,4.286236226072299e-05,-0.12782141786683354,0.009723066770088518,1.429293908504351,0.0
37,1.0,0.05,4.880578355839184e-05,-0.042004797734149335,0.008617860526120662,0.9917998237406854,0.0
38,1.0,0.05,4.945576596617006e-05,0.0219715822601092,0.008868676697208627,0.74670296966055,0.0
39,1.0,0.05,4.375090794190149e-05,-0.06540136878098579,0.009153141791938357,1.039297635671169,0.0
40,1.0,0.05,4.353551999029272e-05,-0.18733551795249426,0.00878651205644718,1.4023538156499094,0.0
41,1.0,0.05,4.5728747673336526e-05,0.04421908884492609,0.01053181589373832,0.9601426566921607,0.0
42,1.0,0.05,4.03295793448088e-05,0.10411409488898826,0.00926371361661796,1.9717553553453326,0.0
43,1.0,0.05,4.0078092496448135e-05,0.10684784234094913,0.009412030959660913,1.2329732077608504,0.0
44,1.0,0.05,4.508285710713551e-05,-0.14656122004806704,0.010035353011117751,1.2429222330587266,0.0
45,1.0,0.05,4.5497321501189815e-05,-0.2091549462783977,0.009925993535107914,1.5007101454897354,0.0
46,1.0,0.05,4.8527056115391195e-05,-0.07400689023825713,0.009232232062332237,0.7825667740574432,0.0
47,1.0,0.05,4.286536565562565e-05,0.008051652725324487,0.00880127218407117,1.1550611852205652,0.0
48,1.0,0.05,4.286536565562565e-05,0.008051652725324487,0.00880127218407117,1.1550611852205652,0.0
49,1.0,0.05,4.409543811448543e-05,-0.03094328974173166,0.008932131232460325,1.0929337961137358,0.0
50,1.0,0.05,4.591591964176896e-05,-0.11868296254521837,0.00885954038051331,1.4859394964942318,0.0
51,1.0,0.05,3.987719947938311e-05,0.32160813046411185,0.00985673639459295,0.67986733211558,0.0
52,1.0,0.05,4.383364005004866e-05,0.2853582854023191,0.010107341957033777,0.9357794219668254,0.0
53,1.0,0.05,4.379539564432054e-05,0.03778582689765031,0.00911009056799783,0.7396727788700551,0.0
54,1.0,0.05,4.673204069886785e-05,-0.04410503302036517,0.011125688958387243,1.6458497600967024,0.0
55,1.0,0.05,3.927349924347021e-05,-0.06454412049621538,0.01023304233693911,1.4087361771787845,0.0
56,1.0,0.05,4.657411191545575e-05,0.01996732801868717,0.00904367827202239,0.7503936287137082,0.0
57,1.0,0.05,4.113495010878826e-05,0.06961519243199277,0.010176796022487496,1.300482979232971,0.0
58,1.0,0.05,4.8544619678591584e-05,-0.138067904849148,0.009025093046669973,0.9704363576766697,0.0
59,1.0,0.05,4.60974288077255e-05,0.21992650790839896,0.008786870937136322,0.882971944709881,0.0
60,1.0,0.05,4.7995264731876866e-05,0.13282564465042768,0.009093703387295555,0.9260118279738395,0.0
61,1.0,0.05,4.982905306765627e-05,-0.049653618570449254,0.009075886010381477,0.7651446761683394,0.0
