,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat,MAP
b,1.0,0.0,0.0,1.0,1.0,,,
p_error,0.05000000819563866,7.450580596923828e-09,1.4901161193847657e-09,0.05000000074505806,0.05000000074505806,1.0007506866324938,0.9997499687421851,
v__0_0,3.933822427589083e-05,1.6436602490229867e-06,3.212172301441304e-08,3.592695857183822e-05,4.2357467328075104e-05,2143.8253482391992,1.000067077938201,3.9e-05
gamma__0_0,0.7073997935915932,0.14182916268606738,0.0038132308153333272,0.4779744575904896,0.9983261221613127,1120.876332038429,0.9997708964531048,0.63
s__0_0,0.005786988053425134,0.00046344110636103216,1.0529145979797458e-05,0.0049110665311873246,0.006721150484793813,2393.2628846875023,0.9997514845271267,0.005515
tau__0_0,2.2127290709025855,0.9185829571654955,0.02381807884503773,0.8468218264003309,4.307550707799175,1104.4806311355258,0.999760316662904,1.55
t0__0_0,0.0,0.0,0.0,0.0,0.0,,,
