,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat,MAP
b,1.0,0.0,0.0,1.0,1.0,,,
p_error,0.05000000447034836,3.725290298461914e-09,7.450580596923829e-10,0.05000000074505806,0.05000000074505806,1.0001503703406758,0.9999499987499374,
v__0_0,2.0133958546642104e-05,1.6693120039323233e-06,5.9402121023986716e-08,1.6666986779426077e-05,2.316237770109926e-05,706.9438165853365,1.0029866500345548,2e-05
gamma__0_0,0.33597880327280744,0.1148043628129104,0.0029643367588400127,0.1317048603254971,0.5781564494991223,1466.803309303135,1.0021741659711303,0.34
s__0_0,0.006647030077052786,0.00046867029273930206,1.4794018990387102e-05,0.005687852463171448,0.007522279265259948,960.2989331451037,1.0024524338406668,0.00695
tau__0_0,0.9761820158737965,0.32269569745670207,0.009471712375768094,0.4561976785108673,1.6054249785691983,1076.7331219448856,0.9999500047138129,0.95
t0__0_0,0.0,0.0,0.0,0.0,0.0,,,
