,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat,MAP
b,1.0,0.0,0.0,1.0,1.0,,,
p_error,0.05000000447034836,3.725290298461914e-09,7.450580596923829e-10,0.05000000074505806,0.05000000074505806,1.0001503703406758,0.9999499987499374,
v__0_0,8.927193655838654e-05,3.5596185592640425e-06,1.059733404164312e-07,8.243732894239251e-05,9.638388789283986e-05,960.3256886349049,1.0015856850192375,8.9e-05
gamma__0_0,0.4419623489939476,0.519961275242363,0.018560895850280916,-0.2104632145215053,0.9997560533334546,977.7592190306865,1.0003550084445454,0.58
s__0_0,0.0062613171226162745,0.0006575061556716583,1.876406280310206e-05,0.004924952513844578,0.0074369245833719256,1177.1025088094284,1.000723749637222,0.006562
tau__0_0,0.09538306473515215,0.03460528836063583,0.0009093852294069279,0.021436802436594918,0.16047284133559728,1519.1574689698634,1.0002517710199519,0.09
t0__0_0,0.0,0.0,0.0,0.0,0.0,,,
