,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat,MAP
b,1.0,0.0,0.0,1.0,1.0,,,
p_error,0.05000000447034836,3.725290298461914e-09,7.450580596923829e-10,0.05000000074505806,0.05000000074505806,1.0001503703406758,0.9999499987499374,
v__0_0,3.386499794702063e-05,2.676776163347229e-06,8.246143200638858e-08,2.8318748063325062e-05,3.8642580130750615e-05,952.5885696516258,1.0060862206896826,3.4e-05
gamma__0_0,0.030804078010960825,0.029983131883010574,0.0005095551010013293,1.389546359359809e-05,0.09114453434525022,3247.3197410263538,1.0000960697070023,0.01
s__0_0,0.008766969558663016,0.000497157402389598,1.6695048487049074e-05,0.007785888055348084,0.009780312779712355,836.5019856027629,1.007167879024074,0.008722
tau__0_0,1.466518306342494,0.4339193526092433,0.01306671273452866,0.7572482212004216,2.2842355515011454,1085.7060763811317,1.0038602210417735,1.41
t0__0_0,0.0,0.0,0.0,0.0,0.0,,,
