,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat,MAP
b,1.0,0.0,0.0,1.0,1.0,,,
p_error,0.05000000819563866,7.450580596923828e-09,1.4901161193847657e-09,0.05000000074505806,0.05000000074505806,1.0007506866324938,0.9997499687421851,
v__0_0,0.0001030903964131796,2.2426459045624743e-06,5.547437398698803e-08,9.873870223574129e-05,0.00010754486210445197,1739.6636166691142,0.9998461798154388,0.000103
gamma__0_0,0.09239907447747138,0.043969999082990714,0.0009736911760450404,0.010112271769997988,0.17872361225507089,1850.1188275055035,1.0008659006821163,0.09
s__0_0,0.011040319024053745,0.00023690996952501018,4.879191511755112e-06,0.01059051405365697,0.01151917751701504,2142.2384298138436,0.9998455469622601,0.011205
tau__0_0,0.399281172894575,0.032294961324059505,0.0008371713850266135,0.3332022715739813,0.45922162944455924,1745.1006992087123,0.9997591064969712,0.39
t0__0_0,0.0,0.0,0.0,0.0,0.0,,,
