,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat,MAP
b,1.0,0.0,0.0,1.0,1.0,,,
p_error,0.05000000447034836,3.725290298461914e-09,7.450580596923829e-10,0.05000000074505806,0.05000000074505806,1.0001503703406758,0.9999499987499374,
v__0_0,1.8329500659316607e-05,1.0043839643740304e-06,3.730100602564579e-08,1.6382090653953237e-05,2.0340226165376268e-05,669.1860106436674,1.0007177530365048,1.8e-05
gamma__0_0,0.07099283442384503,0.03844251659187555,0.000730545190297811,0.0001090219996143703,0.13734160190394126,3020.381263627649,0.9999674418423697,0.07
s__0_0,0.005713446635373356,0.00030760058712557136,1.0025761585877633e-05,0.005129755114446089,0.006312010550315814,896.675012545767,1.0001705318096028,0.005533
tau__0_0,2.7615327671475565,0.5812858938868148,0.01721816879053401,1.703996229042457,3.944008186771639,1165.111688966872,1.0000372894246952,2.73
t0__0_0,0.0,0.0,0.0,0.0,0.0,,,
