,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat,MAP
b,1.0,0.0,0.0,1.0,1.0,,,
p_error,0.05000000819563866,7.450580596923828e-09,1.4901161193847657e-09,0.05000000074505806,0.05000000074505806,1.0007506866324938,0.9997499687421851,
v__0_0,6.987805261539309e-05,4.463654284486052e-06,9.792454862145807e-08,6.15804401705347e-05,7.883375575145153e-05,1722.089984473549,0.9998513187826591,7e-05
gamma__0_0,0.06638307238152966,0.058142772270053635,0.0009915462437420557,7.887557773466332e-05,0.18685351642584797,2925.5892358701867,1.0005762414985635,0.02
s__0_0,0.00859115570585854,0.0006417943180826597,1.3019283720098612e-05,0.00740062907041326,0.009879091151846943,2069.7192686270237,0.999750025367921,0.008534
tau__0_0,0.4826172897773613,0.12019402339769157,0.0028091725178489074,0.28785245677706284,0.7315561597124942,1584.0961979708607,0.99988094625876,0.45
t0__0_0,0.0,0.0,0.0,0.0,0.0,,,
