,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat,MAP
b,1.0,0.0,0.0,1.0,1.0,,,
p_error,0.05000000819563866,7.450580596923828e-09,1.4901161193847657e-09,0.05000000074505806,0.05000000074505806,1.0007506866324938,0.9997499687421851,
v__0_0,0.0001045294051484414,2.1438071029918204e-06,3.991556231268349e-08,0.00010036794624172076,0.00010867427132524685,2285.7296516680976,1.0001147489294528,0.000105
gamma__0_0,0.1296676641959788,0.06580418105078305,0.0012395429200109753,0.0009498608054646841,0.24518887954235496,2446.9102163766343,0.9997525370387587,0.09
s__0_0,0.011902917533016557,0.00024699025493402934,5.08614409375189e-06,0.01142480531809435,0.01237715238775877,2272.0880858126416,0.9997570861462313,0.011983
tau__0_0,0.23324368414276406,0.018671881775048756,0.00036646850602567785,0.19779787700398116,0.27175937816975265,2371.949575018001,0.999880674158141,0.23
t0__0_0,0.0,0.0,0.0,0.0,0.0,,,
