subject,trial,choice,rt,item_value_0,item_value_1,item_value_2,gaze_0,gaze_1,gaze_2,fixation_count,ndt,best_chosen,longest_chosen,value_left_minus_mean_others
5,46,0,3349,3,1,5,0.5135593220338983,0.10135593220338983,0.38508474576271184,4,399.0,False,True,0.0
5,47,1,2294,5,4,2,0.2839224629418472,0.3409350057012543,0.3751425313568985,6,540.0,False,False,2.0
5,48,2,2662,3,5,6,0.30004559963520294,0.25444596443228457,0.44550843593251255,6,469.0,True,True,-2.5
5,49,0,1941,6,2,5,0.6694641704325371,0.13750806972240154,0.19302775984506132,3,392.0,True,True,2.5
5,50,2,2030,2,1,3,0.23743718592964824,0.25,0.5125628140703518,4,438.0,True,True,0.0
5,51,2,2541,1,3,5,0.19769874476987448,0.29131799163179917,0.5109832635983264,6,629.0,True,True,-3.0
5,52,1,4065,3,5,1,0.2089873807325331,0.6743613419513697,0.11665127731609726,6,816.0,True,True,0.0
5,53,0,1908,6,3,1,0.6212737127371274,0.17547425474254744,0.2032520325203252,3,432.0,True,True,4.0
5,54,1,2754,1,5,3,0.26173285198555957,0.2879061371841155,0.4503610108303249,6,538.0,True,False,-3.0
5,55,2,2707,1,3,6,0.1828895678742907,0.07813182016586644,0.7389786119598428,4,416.0,True,True,-3.5
5,56,0,2235,6,2,3,0.4724099099099099,0.35867117117117114,0.16891891891891891,5,459.0,True,True,3.5
5,57,1,2847,1,3,5,0.14376860910250958,0.678009357720119,0.17822203317737134,5,496.0,False,True,-3.0
5,58,0,2483,6,1,3,0.3937087772704211,0.3942161339421613,0.21207508878741754,6,512.0,True,False,4.0
5,59,1,3479,5,6,2,0.302020202020202,0.22154882154882155,0.4764309764309764,5,509.0,True,False,1.0
5,60,1,2411,5,3,1,0.14300358790363915,0.6319835981547924,0.22501281394156844,4,460.0,False,True,3.0
5,61,0,5244,6,5,1,0.5916755602988261,0.13169690501600853,0.27662753468516543,7,559.0,True,True,3.0
5,62,1,2231,6,4,3,0.38205417607223474,0.4604966139954853,0.1574492099322799,5,459.0,False,True,2.5
5,63,0,2009,5,2,6,0.4369905956112853,0.14984326018808777,0.413166144200627,4,414.0,False,True,1.0
5,64,0,1581,6,3,5,0.4658599827139153,0.22385479688850476,0.31028522039757994,4,424.0,True,True,2.0
5,65,1,1350,3,4,6,0.21810250817884405,0.5441657579062159,0.23773173391494,3,433.0,False,True,-2.0
5,66,0,1271,6,5,3,0.5011389521640092,0.18109339407744876,0.31776765375854216,4,393.0,True,True,2.0
5,67,0,1674,4,3,5,0.5650767987065481,0.22473726758286175,0.21018593371059013,4,437.0,False,True,0.0
5,68,1,1883,2,3,1,0.22033898305084745,0.5586701434159062,0.22099087353324642,3,349.0,True,True,0.0
5,69,2,2047,3,1,5,0.19964559952746605,0.2941523922031896,0.5062020082693444,3,354.0,True,True,0.0
5,70,0,1703,4,5,1,0.5805668016194332,0.14493927125506073,0.2744939271255061,4,468.0,False,True,1.0
5,71,2,3616,3,2,1,0.3516597510373444,0.04149377593360996,0.6068464730290456,6,724.0,False,True,1.5
5,72,1,2489,1,5,2,0.33368091762252344,0.38425443169968715,0.28206465067778935,7,571.0,True,True,-2.5
5,73,1,2654,2,5,3,0.33945364979847736,0.4818629646215853,0.1786833855799373,5,421.0,True,True,-2.0
5,74,0,3948,3,5,6,0.6451895043731778,0.2559766763848397,0.0988338192419825,7,518.0,False,True,-2.5
5,75,1,2175,1,5,3,0.271712158808933,0.41687344913151364,0.31141439205955335,7,563.0,True,True,-3.0
5,76,1,2637,3,6,2,0.3881151346332405,0.5009285051067781,0.11095636025998143,5,483.0,True,True,-1.0
5,77,2,1594,1,3,6,0.2776230269266481,0.16620241411327763,0.5561745589600743,4,517.0,True,True,-3.5
5,78,0,3002,6,1,2,0.3519485737243873,0.20771394134190438,0.44033748493370833,5,513.0,True,False,4.5
5,79,2,2515,3,4,6,0.21166827386692383,0.3076181292189007,0.48071359691417553,5,441.0,True,True,-2.0
5,80,1,1960,6,5,2,0.2588005215123859,0.28683181225554105,0.45436766623207303,3,426.0,False,False,2.5
5,81,0,2676,6,3,5,0.4529002320185615,0.26867749419953596,0.27842227378190254,6,521.0,True,True,2.0
5,82,2,1375,3,1,6,0.28629856850715746,0.2034764826175869,0.5102249488752556,3,397.0,True,True,-0.5
5,83,0,2399,6,5,3,0.434363912823112,0.27268119614799796,0.29295489102889,5,426.0,True,True,2.0
5,84,0,3032,3,5,6,0.6500392772977219,0.10919088766692851,0.24076983503534957,7,486.0,False,True,-2.5
5,85,1,2780,3,6,5,0.21953365596128466,0.6313242410910691,0.1491421029476463,6,507.0,True,True,-2.5
5,86,1,2158,3,1,2,0.29227696404793607,0.3355525965379494,0.37217043941411454,7,656.0,False,False,1.5
5,87,1,2370,5,3,6,0.09660010793308149,0.7744198596869941,0.12898003237992445,4,517.0,False,True,0.5
5,88,0,1989,2,1,3,0.41458026509572904,0.35198821796759944,0.23343151693667158,6,631.0,False,True,0.0
5,89,2,2311,1,2,3,0.17195056421278881,0.40999462654486835,0.41805480924234284,5,450.0,True,True,-1.5
5,90,2,1730,3,1,4,0.25948406676783003,0.24127465857359637,0.4992412746585736,5,412.0,True,True,0.5
5,91,1,4314,3,1,2,0.25391350490846376,0.6561422127885381,0.08994428230299814,6,545.0,False,True,1.5
5,92,0,1393,6,5,1,0.7964684014869888,0.20353159851301114,0.0,2,317.0,True,True,3.0
5,93,1,1672,1,5,3,0.15869218500797447,0.44417862838915473,0.39712918660287083,4,418.0,True,True,-3.0
5,94,1,3398,1,5,6,0.10072202166064982,0.7483754512635379,0.15090252707581228,4,628.0,False,True,-4.5
5,95,1,1511,2,5,1,0.24387755102040817,0.49183673469387756,0.2642857142857143,4,531.0,True,True,-1.0
5,96,0,3345,2,3,1,0.6111498257839721,0.2637630662020906,0.12508710801393727,5,475.0,False,True,0.0
5,97,1,1100,3,6,2,0.420844327176781,0.29023746701846964,0.28891820580474936,4,342.0,True,False,-1.0
5,98,0,3553,6,3,5,0.6557099288376821,0.08098949508641139,0.26330057607590646,6,602.0,True,True,2.0
5,99,0,2192,2,5,3,0.6476624857468644,0.20467502850627137,0.1476624857468643,5,438.0,False,True,-2.0
6,0,2,4504,3,5,10,0.4533577214528351,0.23438724849751763,0.3122550300496472,7,677.0,True,False,-4.5
6,1,1,7712,3,2,4,0.41526045487894353,0.37138664710198094,0.21335289801907556,7,897.0,False,False,0.0
6,2,0,2148,5,4,2,0.28589108910891087,0.5173267326732673,0.1967821782178218,4,532.0,True,False,2.0
6,3,2,4994,5,1,2,0.30506155950752395,0.213406292749658,0.48153214774281805,7,608.0,False,True,3.5
6,4,0,3643,10,2,4,0.34136291600633917,0.1838351822503962,0.47480190174326464,6,488.0,True,False,7.0
6,5,0,4860,7,4,3,0.36659108087679515,0.28621819098009577,0.3471907281431091,7,891.0,True,True,3.5
6,6,1,4853,5,3,1,0.2872735717603344,0.46261031119368323,0.25011611704598236,4,547.0,False,True,3.0
6,7,2,1626,2,6,5,0.3183890577507599,0.0,0.6816109422492401,2,310.0,False,True,-3.5
6,8,0,5286,5,3,1,0.42526401299756295,0.29122664500406176,0.2835093419983753,4,362.0,True,True,3.0
6,9,0,6663,4,1,2,0.32532444756225887,0.16766047001052262,0.5070150824272185,6,961.0,True,False,2.5
6,10,1,5349,5,7,1,0.2839289629467222,0.3534312650734488,0.362639771979829,4,788.0,True,False,1.0
6,11,0,2582,9,5,2,0.36089177891314445,0.222480260102183,0.41662796098467253,4,429.0,True,False,5.5
6,12,2,8313,4,2,5,0.47996234534696075,0.2869822485207101,0.2330554061323292,10,877.0,True,False,0.5
6,13,1,7192,5,9,2,0.15889256695756845,0.4799879626843214,0.36111947035811015,5,546.0,True,True,-0.5
6,14,1,13521,5,10,7,0.31809643080776456,0.22315278647463996,0.4587507827175955,8,745.0,True,False,-3.5
6,15,0,6408,3,2,1,0.4606370688232382,0.18732464102987292,0.3520382901468889,4,349.0,True,True,1.5
6,16,2,10106,2,4,3,0.18228673608919743,0.3712001682970443,0.4465130956137583,9,599.0,False,True,-1.5
6,17,2,6684,2,3,5,0.16436398284897571,0.5256471335556614,0.30998888359536286,4,387.0,True,False,-2.0
6,18,2,5550,2,5,8,0.42359249329758714,0.3895059364228265,0.18690157027958637,3,328.0,True,False,-4.5
6,19,0,4466,3,2,1,0.4415204678362573,0.38377192982456143,0.17470760233918128,4,362.0,True,True,1.5
6,20,2,4655,4,1,5,0.36572231327557947,0.4432217279325685,0.19105595879185203,3,384.0,True,False,1.0
6,21,1,13144,2,4,1,0.16484869809992964,0.4351688951442646,0.39998240675580576,12,1776.0,True,True,-0.5
6,22,0,9064,5,3,1,0.30820451843043994,0.5806183115338882,0.11117717003567182,8,654.0,True,False,3.0
6,23,1,11852,4,5,2,0.2224404177452468,0.3701687048112113,0.4073908774435419,5,649.0,True,False,0.5
6,24,0,8343,5,6,1,0.4620169401799894,0.4272101641079937,0.11077289571201694,8,787.0,False,True,1.5
6,25,1,2006,6,5,2,0.17347622237106497,0.652377762893503,0.174146014735432,4,513.0,False,True,2.5
6,26,0,7393,5,2,8,0.691557976207539,0.12283216282069657,0.18560986097176438,5,416.0,False,True,0.0
6,27,1,5486,1,4,2,0.3189888074102663,0.4116171362408337,0.2693940563489,3,304.0,True,True,-2.0
6,28,1,6714,2,9,7,0.21281683405069346,0.28200223178702377,0.5051809341622828,4,441.0,True,False,-6.0
6,29,0,2767,5,6,2,0.40688775510204084,0.5931122448979592,0.0,2,415.0,False,False,1.0
6,30,2,2558,4,5,3,0.46925425207152205,0.0,0.530745747928478,2,265.0,False,True,0.0
6,31,1,6003,2,3,1,0.2964926590538336,0.3666394779771615,0.3368678629690049,7,1099.0,True,True,0.0
6,32,2,7526,2,5,6,0.5240869688787836,0.17550092368907205,0.30041210743214436,4,489.0,True,False,-3.5
6,33,2,3730,2,3,5,0.18868501529051987,0.5914373088685015,0.2198776758409786,3,460.0,True,False,-2.0
6,34,0,4426,5,7,1,0.3849664429530201,0.374496644295302,0.24053691275167785,5,701.0,False,True,1.0
6,35,1,3264,5,10,1,0.5184248554913294,0.3309248554913295,0.15065028901734104,4,496.0,True,False,-0.5
6,36,0,4031,5,2,3,0.22363636363636363,0.3806060606060606,0.39575757575757575,5,731.0,True,False,2.5
6,37,1,4221,2,9,4,0.4042067916877851,0.18170299036999493,0.41409021794221995,3,275.0,True,False,-4.5
6,38,2,3494,1,4,10,0.23404947916666666,0.4153645833333333,0.3505859375,3,422.0,True,False,-6.0
6,39,0,3261,7,3,1,0.5931440443213296,0.2278393351800554,0.17901662049861497,4,373.0,True,True,5.0
6,40,2,9606,4,5,3,0.4270976616231087,0.25126088950022923,0.3216414488766621,7,882.0,False,False,0.0
6,41,1,6786,2,10,3,0.32903428751179614,0.3073293488518402,0.36363636363636365,6,428.0,True,False,-4.5
6,42,0,4713,5,3,2,0.34182001512477944,0.27123771111671285,0.3869422737585077,4,746.0,True,False,2.5
6,43,1,10427,2,5,3,0.3385945945945946,0.4654054054054054,0.196,9,1177.0,True,True,-2.0
6,44,2,4179,4,1,8,0.32575547546437483,0.11061824230662601,0.5636262822289991,5,572.0,True,True,-0.5
6,45,1,3456,6,5,1,0.2953041285849354,0.3712574850299401,0.33343838638512446,3,283.0,False,True,3.0
6,46,0,16545,1,4,5,0.33805777838057777,0.3799674487996745,0.28197477281974775,12,1799.0,False,False,-3.5
6,47,0,11270,5,3,1,0.34564052605942525,0.44471505114466636,0.20964442279590842,10,1005.0,True,False,3.0
6,48,2,3199,1,2,6,0.4105065666041276,0.3433395872420263,0.24615384615384617,5,534.0,True,False,-3.0
6,49,1,2611,3,5,8,0.7101313320825516,0.2898686679174484,0.0,2,479.0,False,False,-3.5
6,50,1,5445,5,6,8,0.20853923700336036,0.512156552678395,0.2793042103182447,5,386.0,False,True,-2.0
6,51,1,4642,2,3,1,0.31035347204813235,0.6846327400350966,0.00501378791677112,4,653.0,True,True,0.0
6,52,1,8164,5,2,7,0.33537093637121423,0.41567101972770215,0.24895804390108364,5,966.0,False,True,0.5
6,53,2,7508,4,1,2,0.3449288125642155,0.19888448554234553,0.456186701893439,8,695.0,False,True,2.5
6,54,1,6466,5,4,3,0.3378779933578046,0.47718930256948083,0.18493270407271456,4,745.0,False,True,1.5
6,55,2,6397,2,3,9,0.2889296432144048,0.3987995998666222,0.312270756918973,4,399.0,True,False,-4.0
6,56,2,6364,5,4,3,0.34095915946449756,0.22284358583290967,0.4361972547025928,4,463.0,False,True,1.5
6,57,0,7312,8,5,2,0.3378864126527678,0.5016534867002157,0.16046010064701655,4,357.0,True,False,4.5
6,58,0,7471,3,2,1,0.5730796335447498,0.28090204369274135,0.1460183227625088,4,376.0,True,True,1.5
6,59,1,8315,2,5,3,0.2667893284268629,0.3063477460901564,0.42686292548298066,6,706.0,True,False,-2.0
6,60,0,3884,7,3,5,0.386801099908341,0.5725633974946532,0.0406355025970058,4,611.0,True,False,3.0
6,61,1,3251,2,5,4,0.2804123711340206,0.5278350515463918,0.19175257731958764,4,341.0,True,True,-2.5
6,62,2,7884,6,2,3,0.3590631929046563,0.2347560975609756,0.4061807095343681,5,668.0,False,True,3.5
6,63,2,6870,6,2,10,0.4237417775738106,0.26525929325378617,0.31099892917240324,5,333.0,True,False,0.0
6,64,2,3111,6,5,9,0.4994547437295529,0.20319883678662304,0.29734641948382406,5,360.0,True,False,-1.0
6,65,2,3533,3,1,5,0.5645051194539249,0.10921501706484642,0.32627986348122867,3,603.0,True,False,0.0
6,66,0,6314,6,7,3,0.3686644140138716,0.25164502934376665,0.37969055664236173,9,691.0,False,False,1.0
6,67,0,7137,5,2,3,0.20157147174372922,0.2981263221517075,0.5003022061045633,5,519.0,True,False,2.5
6,68,2,5225,1,5,6,0.28164196123147095,0.4321550741163056,0.2862029646522235,5,840.0,True,False,-4.5
6,69,2,1729,3,7,5,0.0,0.39082969432314413,0.6091703056768559,2,355.0,False,True,-3.0
6,70,0,6994,8,1,3,0.5783072309230256,0.1027990669776741,0.31889370209930024,7,992.0,True,True,6.0
6,71,0,6398,7,4,5,0.3627906976744186,0.21627906976744185,0.42093023255813955,8,1238.0,True,False,2.5
6,72,2,5648,3,2,4,0.5409836065573771,0.22560499609679938,0.23341139734582358,3,524.0,True,False,0.0
6,73,2,4766,1,5,3,0.325068870523416,0.45454545454545453,0.22038567493112948,3,773.0,False,False,-3.0
6,74,1,2922,2,5,8,0.10486608826857789,0.6540927951716333,0.24104111655978877,3,271.0,False,True,-4.5
6,75,0,3253,5,3,8,0.41610512129380056,0.0,0.5838948787061995,3,285.0,False,False,-0.5
6,76,1,4602,5,2,3,0.3092583616093068,0.4444983034415899,0.24624333494910325,4,476.0,False,True,2.5
6,77,0,7794,7,3,2,0.4322562358276644,0.40674603174603174,0.16099773242630386,5,738.0,True,True,4.5
6,78,0,6942,5,2,1,0.28499772001823986,0.43030855753153974,0.2846937224502204,6,363.0,True,False,3.5
6,79,2,5548,2,6,3,0.21165348253907004,0.5035693613737218,0.28477715608720816,5,365.0,False,False,-2.5
6,80,2,2228,1,6,9,0.19281232173416998,0.0,0.80718767826583,2,475.0,True,True,-6.5
6,81,1,5655,2,5,3,0.1812366737739872,0.36673773987206826,0.4520255863539446,4,496.0,True,False,-2.0
6,82,0,4484,5,2,4,0.05039052658100277,0.7231040564373897,0.22650541698160745,3,515.0,True,False,2.0
6,83,2,5921,9,2,4,0.27160247455597686,0.22690081819996008,0.501496707244063,8,910.0,False,True,6.0
6,84,2,3451,1,2,10,0.3946996466431095,0.5070671378091873,0.09823321554770319,4,621.0,True,False,-5.0
6,85,2,6617,2,5,1,0.17033059238127202,0.25759355596576605,0.5720758516529619,6,658.0,False,True,-1.0
6,86,1,2476,9,5,2,0.6468160377358491,0.35318396226415094,0.0,3,780.0,False,False,5.5
6,87,1,5791,4,7,2,0.21521862578080636,0.4113193261404505,0.3734620480787431,4,508.0,True,True,-0.5
6,88,2,9311,2,1,3,0.37064815851337735,0.3435575954326654,0.28579424605395726,4,378.0,True,False,0.0
6,89,2,5028,5,1,10,0.26542387927208166,0.415889924545051,0.3186861961828673,3,522.0,True,False,-0.5
6,90,2,12553,5,1,6,0.5182698844323589,0.17513596193065942,0.30659415363698167,7,785.0,True,False,1.5
6,91,2,6130,2,5,3,0.16941503211248046,0.35653532372851937,0.4740496441590002,4,369.0,False,True,-2.0
6,92,1,10337,4,6,2,0.471730555274603,0.3286133306361889,0.19965611408920805,5,450.0,True,False,0.0
6,93,2,3597,2,1,7,0.3623768472906404,0.48460591133004927,0.15301724137931033,3,349.0,True,False,-2.0
6,94,0,8579,5,2,4,0.4041060291060291,0.41463097713097713,0.18126299376299376,5,883.0,True,False,2.0
6,95,2,1511,4,1,5,0.37771739130434784,0.0,0.6222826086956522,4,407.0,True,True,1.0
6,96,0,6263,2,4,1,0.5094503207907057,0.24865614704352348,0.24189353216577075,8,496.0,False,True,-0.5
6,97,2,6588,2,4,5,0.3795475113122172,0.34262443438914025,0.27782805429864255,6,1063.0,True,False,-2.5
6,98,1,4335,5,3,2,0.3187855787476281,0.4540525887774465,0.22716183247492544,6,646.0,False,True,2.5
6,99,1,1438,4,6,2,0.5165622202327663,0.41092211280214863,0.07251566696508505,3,321.0,True,False,0.0
7,0,2,2655,2,3,4,0.19466666666666665,0.2391111111111111,0.5662222222222222,5,405.0,True,True,-1.5
7,1,2,2984,2,5,7,0.2151947551099113,0.3999228692634015,0.38488237562668726,5,391.0,True,False,-4.0
7,2,1,6643,6,4,1,0.5163707444209155,0.3992506922951621,0.08437856328392246,8,504.0,False,False,3.5
7,3,0,1544,3,5,2,0.24070631970260223,0.35223048327137546,0.4070631970260223,3,468.0,False,False,-0.5
7,4,0,4962,4,2,7,0.4276243093922652,0.19823204419889504,0.3741436464088398,6,437.0,False,True,-0.5
7,5,0,1080,5,1,4,0.7442159383033419,0.2300771208226221,0.02570694087403599,3,302.0,True,True,2.5
7,6,0,1911,4,2,3,0.5517684887459807,0.2694533762057878,0.1787781350482315,4,356.0,True,True,1.5
7,7,1,2867,2,4,6,0.12800963081861957,0.7038523274478331,0.16813804173354735,4,375.0,False,True,-3.0
7,8,0,2682,7,2,6,0.27486187845303867,0.31169429097605894,0.4134438305709024,5,510.0,True,False,3.0
7,9,0,2517,3,6,4,0.47322348094747685,0.05458290422245108,0.4721936148300721,4,575.0,False,True,-2.0
7,10,1,2496,4,2,3,0.17096466093600765,0.49570200573065903,0.3333333333333333,4,402.0,False,True,1.5
7,11,2,3566,3,2,4,0.20713543470730864,0.42015933494977487,0.3727052303429165,6,679.0,True,False,0.0
7,12,2,3264,4,2,6,0.224445252819207,0.15205529283375774,0.6234994543470352,3,515.0,True,True,0.0
7,13,1,2860,6,3,1,0.16147308781869688,0.669364629704573,0.16916228247673007,4,389.0,False,True,4.0
7,14,1,3379,2,3,5,0.33545727136431785,0.2762368815592204,0.38830584707646176,6,711.0,False,False,-2.0
7,15,1,2372,2,6,5,0.20390243902439023,0.7960975609756098,0.0,2,322.0,True,True,-3.5
7,16,0,936,4,3,5,1.0,0.0,0.0,1,299.0,False,True,0.0
7,17,2,2068,4,5,8,0.1166883963494133,0.2333767926988266,0.6499348109517601,4,534.0,True,True,-2.5
7,18,0,4380,6,2,5,0.39120715350223545,0.08892200695479384,0.5198708395429706,4,354.0,True,False,2.5
7,19,0,4463,3,6,1,0.5675068629897679,0.0,0.4324931370102321,4,456.0,False,True,-0.5
7,20,0,2684,6,5,2,0.6614310645724258,0.19109947643979058,0.1474694589877836,4,392.0,True,True,2.5
7,21,2,2834,5,2,4,0.12289354706124127,0.23756678997122893,0.6395396629675298,3,401.0,False,True,2.0
7,22,0,2314,3,4,6,0.31570338058887676,0.27153762268266085,0.4127589967284624,5,480.0,False,False,-2.0
7,23,0,1131,6,4,2,1.0,0.0,0.0,1,314.0,True,True,3.0
7,24,0,4409,4,2,8,0.5658561296859169,0.2322695035460993,0.2018743667679838,4,461.0,False,True,-1.0
7,25,0,6819,4,2,1,0.6911647227991692,0.20706183096341269,0.10177344623741812,6,560.0,True,True,2.5
7,26,2,2778,4,2,5,0.16807076663858467,0.2354675652906487,0.5964616680707666,4,404.0,True,True,0.5
7,27,1,1908,2,4,3,0.0,1.0,0.0,1,413.0,True,True,-1.5
7,28,2,1461,4,3,5,0.0,0.0,1.0,1,384.0,True,True,0.0
7,29,1,1856,2,4,3,0.0,1.0,0.0,1,300.0,True,True,-1.5
7,30,0,1489,4,3,2,0.7396984924623116,0.0,0.26030150753768844,3,494.0,True,True,1.5
7,31,1,2911,2,4,3,0.17483074472321783,0.6587017124651533,0.16646754281162884,4,400.0,True,True,-1.5
7,32,1,4458,2,3,8,0.18642400393507133,0.603049680275455,0.21052631578947367,4,392.0,False,True,-3.5
7,33,2,938,5,1,6,0.0,0.0,1.0,1,341.0,True,True,1.5
7,34,0,2257,6,2,4,0.6737835153922542,0.32621648460774577,0.0,2,243.0,True,True,3.0
7,35,2,1301,4,2,6,0.0,0.0,1.0,1,345.0,True,True,0.0
7,36,2,4955,4,3,6,0.10612788632326821,0.402753108348135,0.4911190053285968,5,451.0,True,True,-0.5
7,37,0,3894,4,3,2,0.6209979809633689,0.28151139313527546,0.09749062590135564,4,427.0,True,True,1.5
7,38,0,1378,4,6,3,1.0,0.0,0.0,1,479.0,False,True,-0.5
7,39,2,4846,5,2,8,0.31613611416026344,0.4920417124039517,0.19182217343578487,7,1202.0,True,False,0.0
7,40,2,2181,3,2,6,0.12898003237992445,0.0,0.8710199676200756,2,328.0,True,True,-1.0
7,41,0,1009,7,2,5,0.6222826086956522,0.37771739130434784,0.0,2,273.0,True,True,3.5
7,42,1,2018,4,5,3,0.13739021329987453,0.7001254705144291,0.16248431618569636,4,424.0,True,True,0.0
7,43,0,1209,8,1,2,0.8037077426390403,0.19629225736095965,0.0,2,292.0,True,True,6.5
7,44,0,1869,6,2,7,0.6578599735799208,0.0,0.34214002642007924,3,355.0,False,True,1.5
7,45,2,2036,1,2,4,0.0,0.2755043227665706,0.7244956772334294,2,301.0,True,True,-2.0
7,46,2,2438,4,6,8,0.17485773409208485,0.3398861872736679,0.4852560786342473,5,505.0,True,True,-3.0
7,47,0,2547,2,4,3,0.34277751973989784,0.3423130515559684,0.31490942870413374,4,394.0,False,True,-1.5
7,48,2,1820,6,5,7,0.3430493273542601,0.014947683109118086,0.6420029895366218,3,482.0,True,True,0.0
7,49,1,3593,3,1,5,0.2048004987531172,0.577930174563591,0.21726932668329177,6,385.0,False,True,0.0
7,50,2,1129,5,2,4,0.1701346389228886,0.34149326805385555,0.4883720930232558,3,312.0,False,True,2.0
7,51,0,4878,4,2,5,0.4728629579375848,0.46404341926729986,0.06309362279511534,4,456.0,False,True,0.5
7,52,0,3105,4,1,2,1.0,0.0,0.0,1,394.0,True,True,2.5
7,53,2,1231,2,6,4,0.0,0.0,1.0,1,531.0,False,True,-3.0
7,54,0,1381,4,5,3,1.0,0.0,0.0,1,383.0,False,True,0.0
7,55,2,978,2,5,4,0.3525073746312684,0.0,0.6474926253687315,2,300.0,False,True,-2.5
7,56,0,3107,3,6,1,0.32899272309459976,0.4270394484871697,0.24396782841823056,5,496.0,False,False,-0.5
7,57,2,1440,2,1,6,0.0,0.3637192342752963,0.6362807657247037,2,343.0,True,True,-1.5
7,58,2,2167,1,4,6,0.2180064308681672,0.3331189710610932,0.44887459807073954,3,612.0,True,True,-4.0
7,59,0,1899,6,5,4,0.5624142661179699,0.2729766803840878,0.1646090534979424,4,441.0,True,True,1.5
7,60,1,3354,2,4,5,0.1550719005052468,0.759813447337738,0.08511465215701516,4,781.0,False,True,-2.5
7,61,2,2173,3,4,7,0.5005580357142857,0.11104910714285714,0.38839285714285715,3,381.0,True,False,-2.5
7,62,1,1337,1,2,3,0.32570806100217864,0.39215686274509803,0.2821350762527233,4,419.0,False,True,-1.5
7,63,0,4444,4,1,5,0.4915405164737311,0.396260017809439,0.11219946571682991,7,1075.0,False,True,1.0
7,64,0,1920,3,2,4,0.9826989619377162,0.01730103806228374,0.0,2,764.0,False,True,0.0
7,65,2,1283,3,1,6,0.0,0.2767094017094017,0.7232905982905983,2,347.0,True,True,-0.5
7,66,1,1364,6,7,3,0.0,1.0,0.0,1,567.0,True,True,1.0
7,67,1,2308,3,4,8,0.22611980572045332,0.6130599028602267,0.16082029141932003,4,455.0,False,True,-3.0
7,68,0,981,4,8,3,1.0,0.0,0.0,1,303.0,False,True,-1.5
7,69,0,887,3,4,2,1.0,0.0,0.0,1,369.0,False,True,0.0
7,70,0,1922,6,4,2,1.0,0.0,0.0,1,328.0,True,True,3.0
7,71,2,1046,4,6,7,0.0,0.0,1.0,1,268.0,True,True,-2.5
7,72,1,4402,5,2,3,0.25252003101576637,0.5412251227707418,0.20625484621349185,6,533.0,False,True,2.5
7,73,0,3846,5,2,4,0.5967126504255944,0.2456706780158497,0.1576166715585559,4,439.0,True,True,2.0
7,74,2,1445,5,8,6,0.3637192342752963,0.0,0.6362807657247037,2,348.0,False,True,-2.0
7,75,1,1640,2,4,1,0.1909307875894988,0.5871121718377088,0.22195704057279236,3,383.0,True,True,-0.5
7,76,1,2607,2,5,8,0.20855148342059338,0.0,0.7914485165794066,2,315.0,False,False,-4.5
7,77,2,1714,4,3,2,0.0,0.3239852398523985,0.6760147601476014,2,359.0,False,True,1.5
7,78,0,2987,5,6,3,0.43303042275780324,0.29118925325958117,0.2757803239826156,4,456.0,False,True,0.5
7,79,1,3571,3,4,6,0.050473186119873815,0.6854889589905363,0.2640378548895899,4,401.0,False,True,-2.0
7,80,2,1278,5,6,7,0.0,0.0,1.0,1,401.0,True,True,-1.5
7,81,2,3440,1,3,7,0.1530574880995972,0.3430977663859392,0.5038447455144636,5,709.0,True,True,-4.0
7,82,2,2946,1,5,2,0.327848621966269,0.2706705059646236,0.4014808720691074,5,515.0,False,True,-2.5
7,83,2,1847,4,3,5,0.22131754256106587,0.15914137675795706,0.619541080680977,3,496.0,True,True,0.0
7,84,1,1324,5,4,1,0.2241555783009212,0.7758444216990789,0.0,2,347.0,False,True,2.5
7,85,2,1384,7,2,6,0.3628076572470374,0.0,0.6371923427529627,2,287.0,False,True,3.0
7,86,0,1443,4,2,3,0.6301115241635687,0.0,0.36988847583643125,3,367.0,True,True,1.5
7,87,1,2482,1,8,3,0.2833698030634573,0.28063457330415753,0.43599562363238514,5,654.0,True,False,-4.5
7,88,1,1332,5,4,2,0.024600246002460024,0.97539975399754,0.0,2,519.0,False,True,2.0
7,89,0,2151,2,4,1,0.6790582403965304,0.012391573729863693,0.30855018587360594,4,537.0,False,True,-0.5
7,90,2,1418,5,2,4,0.3103448275862069,0.02335928809788654,0.6662958843159066,3,519.0,False,True,2.0
7,91,0,3274,4,6,1,0.37155141526334645,0.6284485847366535,0.0,4,483.0,False,False,0.5
7,92,0,2604,2,8,4,0.3438133874239351,0.46501014198782964,0.19117647058823528,4,632.0,False,False,-4.0
7,93,0,1605,4,7,3,0.672156862745098,0.32784313725490194,0.0,2,330.0,False,True,-1.0
7,94,1,1087,6,4,3,0.5264623955431755,0.4735376044568245,0.0,2,369.0,False,False,2.5
7,95,1,1874,2,4,3,0.0,1.0,0.0,1,260.0,True,True,-1.5
7,96,0,925,2,3,1,0.0,0.42277992277992277,0.5772200772200772,2,407.0,False,False,0.0
7,97,2,1122,1,5,2,0.35722819593787336,0.0,0.6427718040621266,2,285.0,False,True,-2.5
7,98,0,2260,3,2,4,0.6244239631336406,0.37557603686635943,0.0,2,90.0,False,True,0.0
7,99,0,897,7,4,5,1.0,0.0,0.0,1,299.0,True,True,2.5
8,0,1,1311,6,7,3,0.2938856015779093,0.7061143984220908,0.0,3,297.0,True,True,1.0
